编号,文本,拆分信息,时间,地点,术语,数量词,（粗粒度）分词,（细粒度）分词,词性,成分分析,简化模板,完整模板,简化模板线索词,完整模板线索词,简化模板类型,完整模板类型,（auto）时间,（auto）地点,（auto粗粒度）分词,（auto细粒度）分词,（auto）词性,（auto）成分分析
8-A-1,若此图表示亚洲东部夏季季风环流，则	乙处是陆地,ed-ori,5,4,6,,若 此 图 表示 亚洲东部 夏季 季风环流 ， 则 乙处 是 陆地,若 此 图 表示 亚洲 东部 夏季 季风 环流 ， 则 乙处 是 陆地,CS DT NN VV loc time term PU AD NN VC NN,,匹配_0（乙处，陆地）,匹配_0（乙处，陆地）,0_10,0_10,匹配,匹配,5,,若 此 图 表示 亚洲 东部 夏季 季风环流 ， 则 乙处 是 陆地,若 此 图 表示 亚洲 东部 夏季 季风环流 ， 则 乙处 是 陆地,CS DT NN VV loc time term PU AD VV VC NN,( (IP (CP (ADVP (CS 若)) (IP (NP (DP (DT 此)) (NP (NN 图))) (VP (VV 表示) (NP (NP (NR 亚洲东部)) (NP (NT 夏季) (NN 季风环流)))))) (PU ，) (ADVP (AD 则)) (NP (NN 乙处)) (VP (VC 是) (NP (NN 陆地)))) )
8-B,若此图表示亚洲东部夏季季风环流，则	乙处天气以晴朗为主,None,5,4,6,,若 此 图 表示 亚洲东部 夏季 季风环流 ， 则 乙处 天气 以 晴朗 为 主,若 此 图 表示 亚洲 东部 夏季 季风 环流 ， 则 乙处 天气 以 晴朗 为 主,CS DT NN VV loc time term PU AD NN NN P VV VV NN,,一般陈述_0（乙处天气以晴朗为主）,一般陈述_0（乙处天气以晴朗为主）,,,一般陈述,一般陈述,5,,若 此 图 表示 亚洲 东部 夏季 季风环流 ， 则 乙处 天气 以 晴朗 为 主,若 此 图 表示 亚洲 东部 夏季 季风环流 ， 则 乙处 天气 以 晴朗 为 主,CS DT NN VV loc time term PU AD VV NN P VV VV NN,( (IP (CP (ADVP (CS 若)) (IP (NP (DP (DT 此)) (NP (NN 图))) (VP (VV 表示) (NP (NP (NR 亚洲东部)) (NP (NT 夏季) (NN 季风环流)))))) (PU ，) (ADVP (AD 则)) (NP (NN 乙处) (NN 天气)) (VP (PP (P 以) (IP (VP (VV 晴朗)))) (VP (VV 为) (NP (NN 主))))) )
8-C,若此图表示亚洲东部夏季季风环流，则	①气流较③气流湿润,None,5,4,6 13,,若 此 图 表示 亚洲东部 夏季 季风环流 ， 则 ① 气流 较 ③ 气流 湿润,若 此 图 表示 亚洲 东部 夏季 季风 环流 ， 则 ① 气流 较 ③ 气流 湿润,CS DT NN VV loc time term PU AD NN NN P NN term VA,,比较_0（①气流，③气流，#，湿润）,比较_0（①气流，③气流，#，湿润）,0_11,0_11,比较,比较,5,,若 此 图 表示 亚洲 东部 夏季 季风环流 ， 则 ① 气流 较 ③ 气流 湿润,若 此 图 表示 亚洲 东部 夏季 季风环流 ， 则 ① 气流 较 ③ 气流 湿润,CS DT NN VV loc time term PU AD VV NN AD VV term NN,( (IP (CP (ADVP (CS 若)) (IP (NP (DP (DT 此)) (NP (NN 图))) (VP (VV 表示) (NP (NP (NR 亚洲东部)) (NP (NT 夏季) (NN 季风环流)))))) (PU ，) (ADVP (AD 则)) (NP (NN ①) (NN 气流)) (VP (PP (P 较) (NP (NN ③) (NN 气流))) (VP (VA 湿润)))) )
8-D,若此图表示亚洲东部夏季季风环流，则	④气流由低纬流向高纬,None,5,4,6 10 12 14,,若 此 图 表示 亚洲东部 夏季 季风环流 ， 则 ④ 气流 由 低纬 流向 高纬,若 此 图 表示 亚洲 东部 夏季 季风环流 ， 则 ④ 气流 由 低纬 流向 高纬,CS DT NN VV loc time term PU AD NN term P term VV term,,趋势_0（④气流，流向，#，低纬向高纬）,趋势_0（④气流，流向，#，低纬向高纬）,0_11,0_11,趋势,趋势,5,,若 此 图 表示 亚洲 东部 夏季 季风环流 ， 则 ④ 气流 由 低纬 流向 高纬,若 此 图 表示 亚洲 东部 夏季 季风环流 ， 则 ④ 气流 由 低纬 流向 高纬,CS DT NN VV loc time term PU AD P term P term VV term,( (IP (CP (ADVP (CS 若)) (IP (NP (DP (DT 此)) (NP (NN 图))) (VP (VV 表示) (NP (NP (NR 亚洲东部)) (NP (NT 夏季) (NN 季风环流)))))) (PU ，) (ADVP (AD 则)) (NP (NN ④) (NN 气流)) (VP (PP (P 由) (NP (NN 低纬))) (VP (VV 流向) (NP (NN 高纬))))) )
9-①,此表反映了“雪后寒”现象，“雪后寒”的主要原因是	“雪后”受冷气团控制,None,,,20,,此 表 反映 了 “ 雪后寒 ” 现象 ， “ 雪后寒 ” 的 主要 原因 是 “ 雪后 ” 受 冷气团 控制,此 表 反映 了 “ 雪后寒 ” 现象 ， “ 雪后寒 ” 的 主要 原因 是 “ 雪后 ” 受 冷气团 控制,PN NN VV AS PU NN PU NN PU PU NN PU DEG JJ NN VC PU NN PU VV term VV,,因果_0（“雪后”受冷空气团控制，“雪后寒”）,因果_0（“雪后”受冷空气团控制，“雪后寒”）,0_14,0_14,因果,因果,,,此 表 反映 了 “ 雪后寒 ” 现象 ， “ 雪后寒 ” 的 主要 原因 是 “ 雪后 ” 受 冷气团 控制,此 表 反映 了 “ 雪后寒 ” 现象 ， “ 雪后寒 ” 的 主要 原因 是 “ 雪后 ” 受 冷气团 控制,PN VV VV AS PU NN PU NN PU PU NN PU DEG JJ NN VC PU NN PU VV term VV,( (IP (IP (NP (NP (PN 此)) (NP (NN 表))) (VP (VV 反映) (AS 了) (NP (NP (PU “) (NN 雪后寒) (PU ”)) (NP (NN 现象))))) (PU ，) (IP (NP (DNP (NP (PU “) (NN 雪后寒) (PU ”)) (DEG 的)) (ADJP (JJ 主要)) (NP (NN 原因))) (VP (VC 是) (IP (NP (PU “) (NN 雪后) (PU ”)) (VP (VV 受) (IP (NP (NN 冷气团)) (VP (VV 控制)))))))) )
9-②,此表反映了“雪后寒”现象，“雪后寒”的主要原因是	“雪后”太阳辐射明显减弱,None,,,,,此 表 反映 了 “ 雪后寒 ” 现象 ， “ 雪后寒 ” 的 主要 原因 是 “ 雪后 ” 太阳 辐射 明显 减弱,此 表 反映 了 “ 雪后寒 ” 现象 ， “ 雪后寒 ” 的 主要 原因 是 “ 雪后 ” 太阳 辐射 明显 减弱,PN NN VV AS PU NN PU NN PU PU NN PU DEG JJ NN VC PU NN PU NN NN AD VV,,因果_0（“雪后”太阳辐射明显减弱，“雪后寒”）,因果_0（“雪后”太阳辐射明显减弱，“雪后寒”）,0_14,0_14,因果,因果,,,此 表 反映 了 “ 雪后寒 ” 现象 ， “ 雪后寒 ” 的 主要 原因 是 “ 雪后 ” 太阳辐射 明显 减弱,此 表 反映 了 “ 雪后寒 ” 现象 ， “ 雪后寒 ” 的 主要 原因 是 “ 雪后 ” 太阳辐射 明显 减弱,PN VV VV AS PU NN PU NN PU PU NN PU DEG JJ NN VC PU NN PU NN NN AD VV,( (IP (IP (NP (NP (PN 此)) (NP (NN 表))) (VP (VV 反映) (AS 了) (NP (NP (PU “) (NN 雪后寒) (PU ”)) (NP (NN 现象))))) (PU ，) (IP (NP (DNP (NP (PU “) (NN 雪后寒) (PU ”)) (DEG 的)) (ADJP (JJ 主要)) (NP (NN 原因))) (VP (VC 是) (IP (NP (NP (PU “) (NN 雪后) (PU ”)) (NP (NN 太阳) (NN 辐射))) (VP (ADVP (AD 明显)) (VP (VV 减弱))))))) )
9-③,此表反映了“雪后寒”现象，“雪后寒”的主要原因是	积雪的反射作用使地面吸收太阳辐射少,None,,,,,此 表 反映 了 “ 雪后寒 ” 现象 ， “ 雪后寒 ” 的 主要 原因 是 积雪 的 反射 作用 使 地面 吸收 太阳 辐射 少,此 表 反映 了 “ 雪后寒 ” 现象 ， “ 雪后寒 ” 的 主要 原因 是 积雪 的 反射 作用 使 地面 吸收 太阳 辐射 少,PN NN VV AS PU NN PU NN PU PU NN PU DEG JJ NN VC NN DEG NN NN VV NN VV NN NN VA,,因果_0（积雪的反射作用使地面吸收太阳辐射少，“雪后寒”）,因果_0（影响_1（积雪的反射作用，地面吸收太阳辐射，少），“雪后寒”）,0_14,0_14 1_20-25,因果,因果 影响,,,此 表 反映 了 “ 雪后寒 ” 现象 ， “ 雪后寒 ” 的 主要 原因 是 积雪 的 反射 作用 使 地面 吸收 太阳辐射 少,此 表 反映 了 “ 雪后寒 ” 现象 ， “ 雪后寒 ” 的 主要 原因 是 积雪 的 反射 作用 使 地面 吸收 太阳辐射 少,PN VV VV AS PU NN PU NN PU PU NN PU DEG JJ NN VC NN DEG NN NN VV NN VV NN VV VA,( (IP (IP (NP (NP (PN 此)) (NP (NN 表))) (VP (VV 反映) (AS 了) (NP (NP (PU “) (NN 雪后寒) (PU ”)) (NP (NN 现象))))) (PU ，) (IP (NP (DNP (NP (PU “) (NN 雪后寒) (PU ”)) (DEG 的)) (ADJP (JJ 主要)) (NP (NN 原因))) (VP (VC 是) (IP (NP (DNP (NP (NN 积雪)) (DEG 的)) (NP (NN 反射) (NN 作用))) (VP (VV 使) (NP (NN 地面)) (IP (VP (VV 吸收) (IP (NP (NN 太阳) (NN 辐射)) (VP (VA 少)))))))))) )
9-④,此表反映了“雪后寒”现象，“雪后寒”的主要原因是	“雪后”积雪融化要放出热量,None,,,,,此 表 反映 了 “ 雪后寒 ” 现象 ， “ 雪后寒 ” 的 主要 原因 是 “ 雪后 ” 积雪 融化 要 放出 热量,此 表 反映 了 “ 雪后寒 ” 现象 ， “ 雪后寒 ” 的 主要 原因 是 “ 雪后 ” 积雪 融化 要 放出 热量,PN NN VV AS PU NN PU NN PU PU NN PU DEG JJ NN VC PU NN PU NN VV VV VV NN,,因果_0（“雪后”积雪融化要放出热量，“雪后寒”）,因果_0（“雪后”积雪融化要放出热量，“雪后寒”）,0_14,0_14,因果,因果,,,此 表 反映 了 “ 雪后寒 ” 现象 ， “ 雪后寒 ” 的 主要 原因 是 “ 雪后 ” 积雪 融化 要 放出 热量,此 表 反映 了 “ 雪后寒 ” 现象 ， “ 雪后寒 ” 的 主要 原因 是 “ 雪后 ” 积雪 融化 要 放出 热量,PN VV VV AS PU NN PU NN PU PU NN PU DEG JJ NN VC PU NN PU NN VV VV VV NN,( (IP (IP (NP (NP (PN 此)) (NP (NN 表))) (VP (VV 反映) (AS 了) (NP (NP (PU “) (NN 雪后寒) (PU ”)) (NP (NN 现象))))) (PU ，) (IP (NP (DNP (NP (PU “) (NN 雪后寒) (PU ”)) (DEG 的)) (ADJP (JJ 主要)) (NP (NN 原因))) (VP (VC 是) (IP (NP (NP (PU “) (NN 雪后) (PU ”)) (NP (NN 积雪))) (VP (VV 融化) (VP (VV 要) (VP (VV 放出) (NP (NN 热量))))))))) )
10-A,2月7日，影响该市的天气系统可能是	高压,None,0,,10,,2月7日 ， 影响 该 市 的 天气 系统 可能 是 高压,2月 7日 ， 影响 该 市 的 天气 系统 可能 是 高压,time PU VV DT NN DEG NN NN VV VC term,,时间限定_0（2月7日）影响_1（高压，该市，#）,时间限定_0（2月7日）影响_1（高压，该市，#）,1_2,1_2,时间限定 影响,时间限定 影响,0 1,,2月7日 ， 影响 该市 的 天气 系统 可能 是 高压,2月 7日 ， 影响 该市 的 天气 系统 可能 是 高压,time PU VV NN DEG NN NN VV VC term,( (IP (NP (NT 2月7日)) (PU ，) (IP (VP (VV 影响) (NP (DNP (NP (DP (DT 该)) (NP (NN 市))) (DEG 的)) (NP (NN 天气) (NN 系统))))) (VP (VV 可能) (VP (VC 是) (NP (NN 高压))))) )
10-B,2月7日，影响该市的天气系统可能是	低压,None,0,,10,,2月7日 ， 影响 该 市 的 天气 系统 可能 是 低压,2月 7日 ， 影响 该 市 的 天气 系统 可能 是 低压,time PU VV DT NN DEG NN NN VV VC term,,时间限定_0（2月7日）影响_1（低压，该市，#）,时间限定_0（2月7日）影响_1（低压，该市，#）,1_2,1_2,时间限定 影响,时间限定 影响,0 1,,2月7日 ， 影响 该市 的 天气 系统 可能 是 低压,2月 7日 ， 影响 该市 的 天气 系统 可能 是 低压,time PU VV NN DEG NN NN VV VC term,( (IP (NP (NT 2月7日)) (PU ，) (IP (VP (VV 影响) (NP (DNP (NP (DP (DT 该)) (NP (NN 市))) (DEG 的)) (NP (NN 天气) (NN 系统))))) (VP (VV 可能) (VP (VC 是) (NP (NN 低压))))) )
10-C,2月7日，影响该市的天气系统可能是	冷锋,None,0,,10,,2月7日 ， 影响 该 市 的 天气 系统 可能 是 冷锋,2月 7日 ， 影响 该 市 的 天气 系统 可能 是 冷锋,time PU VV DT NN DEG NN NN VV VC term,,时间限定_0（2月7日）影响_1（冷锋，该市，#）,时间限定_0（2月7日）影响_1（冷锋，该市，#）,1_2,1_2,时间限定 影响,时间限定 影响,0 1,,2月7日 ， 影响 该市 的 天气 系统 可能 是 冷锋,2月 7日 ， 影响 该市 的 天气 系统 可能 是 冷锋,time PU VV NN DEG NN NN VV VC term,( (IP (NP (NT 2月7日)) (PU ，) (IP (VP (VV 影响) (NP (DNP (NP (DP (DT 该)) (NP (NN 市))) (DEG 的)) (NP (NN 天气) (NN 系统))))) (VP (VV 可能) (VP (VC 是) (NP (NN 冷锋))))) )
10-D,2月7日，影响该市的天气系统可能是	暖锋,None,0,,10,,2月7日 ， 影响 该 市 的 天气 系统 可能 是 暖锋,2月 7日 ， 影响 该 市 的 天气 系统 可能 是 暖锋,time PU VV DT NN DEG NN NN VV VC term,,时间限定_0（2月7日）影响_1（暖锋，该市，#）,时间限定_0（2月7日）影响_1（暖锋，该市，#）,1_2,1_2,时间限定 影响,时间限定 影响,0 1,,2月7日 ， 影响 该市 的 天气 系统 可能 是 暖锋,2月 7日 ， 影响 该市 的 天气 系统 可能 是 暖锋,time PU VV NN DEG NN NN VV VC term,( (IP (NP (NT 2月7日)) (PU ，) (IP (VP (VV 影响) (NP (DNP (NP (DP (DT 该)) (NP (NN 市))) (DEG 的)) (NP (NN 天气) (NN 系统))))) (VP (VV 可能) (VP (VC 是) (NP (NN 暖锋))))) )
11-A,该森林带分布	最南界线为25°S,None,,,,8,该 森林 带 分布 最 南 界线 为 25°S,该 森林 带 分布 最 南 界线 为 25°S,DT NN NN NN AD NN NN VC num,,最值_0（该森林带分布，南界线，25°S，#）,最值_0（该森林带分布，南界线，25°S，#）,0_4,0_4,最值,最值,,,该 森 林带 分布 最 南 界线 为 25°S,该 森 林带 分布 最 南 界线 为 25°S,DT NN VV VV AD NN NN VC num,( (IP (NP (NP (DP (DT 该)) (NP (NN 森林))) (NP (NN 带) (NN 分布))) (ADVP (AD 最)) (NP (NN 南)) (NP (NN 界线)) (VP (VC 为) (QP (CD 25°S)))) )
11-B,该森林带分布	最北界线为60°N,None,,,,7,该 森林带 分布 最 北 界线 为 60°N,该 森林带 分布 最 北 界线 为 60°N,DT NN NN AD NN NN VC num,,最值_0（该森林带分布，北界线，60°N，#）,最值_0（该森林带分布，北界线，60°N，#）,0_3,0_3,最值,最值,,,该 森 林带 分布 最 北 界线 为 60°N,该 森 林带 分布 最 北 界线 为 60°N,DT NN VV VV AD NN NN VC num,( (IP (IP (NP (DP (DT 该)) (NP (NN 森林带) (NN 分布))) (VP (ADVP (AD 最)) (VP (NP (NN 北))))) (NP (NN 界线)) (VP (VC 为) (QP (CD 60°N)))) )
11-C,该森林带分布	上限海拔随纬度升高而降低,None,,,6,,该 森林带 分布 上限 海拔 随 纬度 升高 而 降低,该 森林带 分布 上限 海拔 随 纬度 升高 而 降低,DT NN NN NN NN P term VV MSP VV,,趋势_0（该森林带分布，上限海拔，随纬度升高，降低）,趋势_0（该森林带分布，上限海拔，随纬度升高，降低）,0_5-7-9,0_5-7-9,趋势,趋势,,,该 森 林带 分布 上限 海拔 随 纬度 升高 而 降低,该 森 林带 分布 上限 海拔 随 纬度 升高 而 降低,DT NN VV VV NN NN P term VV MSP VV,( (IP (NP (NP (NP (DP (DT 该)) (NP (NN 森林带) (NN 分布))) (NP (NN 上限))) (NP (NN 海拔))) (VP (VP (PP (P 随) (NP (NN 纬度))) (VP (VV 升高))) (VP (MSP 而) (VP (VV 降低))))) )
11-D,该森林带分布	上限海拔最高可达5000米以上,None,,,,9,该 森林带 分布 上限 海拔 最 高 可 达 5000米以上,该 森林带 分布 上限 海拔 最 高 可 达 5000 米 以上,DT NN NN NN NN AD JJ VV VV num,,最值_0（该森林带分布，上限海拔，可达5000米以上，#）,最值_0（该森林带分布，上限海拔，可达5000米以上，#）,0_5-6,0_5-6,最值,最值,,,该 森 林带 分布 上限 海拔 最 高 可 达 5000 米 以上,该 森 林带 分布 上限 海拔 最 高 可 达 5000 米 以上,DT NN VV VV NN NN AD JJ VV VV num,( (IP (NP (NP (DP (DT 该)) (NP (NN 森林带) (NN 分布))) (NP (NN 上限))) (NP (NN 海拔)) (ADVP (AD 最)) (NP (ADJP (JJ 高))) (VP (VV 可) (VP (VV 达) (QP (CD 5000米以上))))) )
12-A,自沿海向内陆，引起该森林带分布上限海拔高度逐渐变化的最主要影响因素是	热量,None,,,,,自 沿海 向 内陆 ， 引起 该 森林带 分布 上限 海拔 高度 逐渐 变化 的 最 主要 影响 因素 是 热量,自 沿海 向 内陆 ， 引起 该 森林 带 分布 上限 海拔 高度 逐渐 变化 的 最 主要 影响 因素 是 热量,P NN P NN PU VV DT NN NN NN NN NN AD VV DEC AD JJ NN NN VC NN,,影响_0（热量，该森林带分布上限海拔高度，逐渐变化）,影响_0（热量，该森林带分布上限海拔高度，逐渐变化）,0_17-18,0_17-18,影响,影响,,,自 沿海 向 内陆 ， 引起 该 森 林带 分布 上限 海拔高度 逐渐 变化 的 最 主要 影响 因素 是 热量,自 沿海 向 内陆 ， 引起 该 森 林带 分布 上限 海拔高度 逐渐 变化 的 最 主要 影响 因素 是 热量,P NN P NN PU VV DT NN VV NN NN AD AD NN DEG AD JJ NN NN VC NN,( (IP (PP (PP (P 自) (NP (NN 沿海))) (PP (P 向) (NP (NN 内陆)))) (PU ，) (NP (CP (IP (VP (VV 引起) (IP (NP (NP (DP (DT 该)) (NP (NN 森林带) (NN 分布))) (NP (NN 上限))) (NP (NN 海拔)) (NP (NN 高度)) (VP (ADVP (AD 逐渐)) (VP (VV 变化)))))) (DEC 的)) (NP (ADJP (ADVP (AD 最)) (ADJP (JJ 主要))) (NP (NN 影响))) (NP (NN 因素))) (VP (VC 是) (NP (NN 热量)))) )
12-B,自沿海向内陆，引起该森林带分布上限海拔高度逐渐变化的最主要影响因素是	地形,None,,,,,自 沿海 向 内陆 ， 引起 该 森林带 分布 上限 海拔 高度 逐渐 变化 的 最 主要 影响 因素 是 地形,自 沿海 向 内陆 ， 引起 该 森林 带 分布 上限 海拔 高度 逐渐 变化 的 最 主要 影响 因素 是 地形,P NN P NN PU VV DT NN VV NN NN NN AD VV DEC AD JJ NN NN VC NN,,影响_0（地形，该森林带分布上限海拔高度，逐渐变化）,影响_0（地形，该森林带分布上限海拔高度，逐渐变化）,0_17-18,0_17-18,影响,影响,,,自 沿海 向 内陆 ， 引起 该 森 林带 分布 上限 海拔高度 逐渐 变化 的 最 主要 影响 因素 是 地形,自 沿海 向 内陆 ， 引起 该 森 林带 分布 上限 海拔高度 逐渐 变化 的 最 主要 影响 因素 是 地形,P NN P NN PU VV DT NN VV NN NN AD AD NN DEG AD JJ NN NN VC NN,( (IP (PP (PP (P 自) (NP (NN 沿海))) (PP (P 向) (NP (NN 内陆)))) (PU ，) (NP (CP (IP (VP (VV 引起) (IP (NP (IP (NP (DP (DT 该)) (NP (NN 森林带))) (VP (VV 分布) (NP (NN 上限)))) (NP (NN 海拔))) (NP (NN 高度)) (VP (ADVP (AD 逐渐)) (VP (VV 变化)))))) (DEC 的)) (NP (ADJP (ADVP (AD 最)) (ADJP (JJ 主要))) (NP (NN 影响))) (NP (NN 因素))) (VP (VC 是) (NP (NN 地形)))) )
12-C,自沿海向内陆，引起该森林带分布上限海拔高度逐渐变化的最主要影响因素是	水分,None,,,,,自 沿海 向 内陆 ， 引起 该 森林带 分布 上限 海拔 高度 逐渐 变化 的 最 主要 影响 因素 是 水分,自 沿海 向 内陆 ， 引起 该 森林 带 分布 上限 海拔 高度 逐渐 变化 的 最 主要 影响 因素 是 水分,P NN P NN PU VV DT NN VV NN NN NN AD VV DEC AD JJ NN NN VC NN,,影响_0（水分，该森林带分布上限海拔高度，逐渐变化）,影响_0（水分，该森林带分布上限海拔高度，逐渐变化）,0_17-18,0_17-18,影响,影响,,,自 沿海 向 内陆 ， 引起 该 森 林带 分布 上限 海拔高度 逐渐 变化 的 最 主要 影响 因素 是 水分,自 沿海 向 内陆 ， 引起 该 森 林带 分布 上限 海拔高度 逐渐 变化 的 最 主要 影响 因素 是 水分,P NN P NN PU VV DT NN VV NN NN AD AD NN DEG AD JJ NN NN VC NN,( (IP (PP (PP (P 自) (NP (NN 沿海))) (PP (P 向) (NP (NN 内陆)))) (PU ，) (NP (CP (IP (VP (VV 引起) (IP (NP (IP (NP (DP (DT 该)) (NP (NN 森林带))) (VP (VV 分布) (NP (NN 上限)))) (NP (NN 海拔))) (NP (NN 高度)) (VP (ADVP (AD 逐渐)) (VP (VV 变化)))))) (DEC 的)) (NP (ADJP (ADVP (AD 最)) (ADJP (JJ 主要))) (NP (NN 影响))) (NP (NN 因素))) (VP (VC 是) (NP (NN 水分)))) )
12-D,自沿海向内陆，引起该森林带分布上限海拔高度逐渐变化的最主要影响因素是	土壤,None,,,,,自 沿海 向 内陆 ， 引起 该 森林带 分布 上限 海拔 高度 逐渐 变化 的 最 主要 影响 因素 是 土壤,自 沿海 向 内陆 ， 引起 该 森林 带 分布 上限 海拔 高度 逐渐 变化 的 最 主要 影响 因素 是 土壤,P NN P NN PU VV DT NN VV NN NN NN AD VV DEC AD JJ NN NN VC NN,,影响_0（土壤，该森林带分布上限海拔高度，逐渐变化）,影响_0（土壤，该森林带分布上限海拔高度，逐渐变化）,0_17-18,0_17-18,影响,影响,,,自 沿海 向 内陆 ， 引起 该 森 林带 分布 上限 海拔高度 逐渐 变化 的 最 主要 影响 因素 是 土壤,自 沿海 向 内陆 ， 引起 该 森 林带 分布 上限 海拔高度 逐渐 变化 的 最 主要 影响 因素 是 土壤,P NN P NN PU VV DT NN VV NN NN AD AD NN DEG AD JJ NN NN VC NN,( (IP (PP (PP (P 自) (NP (NN 沿海))) (PP (P 向) (NP (NN 内陆)))) (PU ，) (NP (CP (IP (VP (VV 引起) (IP (NP (IP (NP (DP (DT 该)) (NP (NN 森林带))) (VP (VV 分布) (NP (NN 上限)))) (NP (NN 海拔))) (NP (NN 高度)) (VP (ADVP (AD 逐渐)) (VP (VV 变化)))))) (DEC 的)) (NP (ADJP (ADVP (AD 最)) (ADJP (JJ 主要))) (NP (NN 影响))) (NP (NN 因素))) (VP (VC 是) (NP (NN 土壤)))) )
