编号,文本,拆分信息,时间,地点,术语,数量词,（粗粒度）分词,（细粒度）分词,词性,成分分析,简化模板,完整模板,简化模板线索词,完整模板线索词,简化模板类型,完整模板类型,（auto）时间,（auto）地点,（auto粗粒度）分词,（auto细粒度）分词,（auto）词性,（auto）成分分析
14-D,以②类工业部门为主形成的工业地域可能是	美国“硅谷”,None,,11,8,,以 ② 类 工业 部门 为主 形成 的 工业地域 可能 是 美国 “ 硅谷 ”,以 ② 类 工业 部门 为主 形成 的 工业 地域 可能 是 美国 “ 硅谷 ”,P NN NN NN NN VV VV DEC term VV VC loc PU NR PU,,匹配_0（以②类工业部门为主形成的工业地域，美国“硅谷”）,匹配_0（以②类工业部门为主形成的工业地域，美国“硅谷”）,0_9-10,0_9-10,匹配,匹配,,11,以 ② 类 工业 部门 为主 形成 的 工业 地域 可能 是 美国 “ 硅谷 ”,以 ② 类 工业 部门 为主 形成 的 工业 地域 可能 是 美国 “ 硅谷 ”,P DT M NN NN VV VV DEC term VV VC loc PU NR PU,( (IP (NP (CP (IP (VP (VP (PP (P 以) (NP (NN ②) (NN 类) (NN 工业) (NN 部门))) (VP (VV 为主))) (VP (VV 形成)))) (DEC 的)) (NP (NN 工业地域))) (VP (VV 可能) (VP (VC 是) (NP (NP (NR 美国)) (NP (PU “) (NR 硅谷) (PU ”)))))) )
15-A,此次该地区长时间无有效降水的主要原因是	受副热带高压带控制明显,None,,,14,,此 次 该 地区 长 时间 无 有效 降水 的 主要 原因 是 受 副热带高压带 控制 明显,此 次 该 地区 长 时间 无 有效 降水 的 主要 原因 是 受 副 热带 高压 带 控制 明显,DT M DT NN JJ NN VE JJ NN DEG JJ NN VC VV term VV VA,,因果_0（受副热带高压带控制明显，此次该地区长时间无有效降水）,因果_0（受副热带高压带控制明显，此次该地区长时间无有效降水）,0_10-11-12,0_10-11-12,因果,因果,,,此 次 该 地区 长 时间 无 有效 降水 的 主要 原因 是 受 副热带高压 带 控制 明显,此 次 该 地区 长 时间 无 有效 降水 的 主要 原因 是 受 副热带高压 带 控制 明显,DT M DT NN JJ NN VE JJ NN DEG JJ NN VC VV term VV VA,( (IP (NP (DP (DT 此) (CLP (M 次))) (CP (IP (NP (NP (DP (DT 该)) (NP (NN 地区))) (ADJP (JJ 长)) (NP (NN 时间))) (VP (VE 无) (NP (ADJP (JJ 有效)) (NP (NN 降水))))) (DEG 的)) (ADJP (JJ 主要)) (NP (NN 原因))) (VP (VC 是) (VP (VV 受) (IP (NP (NN 副热带高压带)) (VP (VP (VV 控制)) (VP (VA 明显))))))) )
15-B,此次该地区长时间无有效降水的主要原因是	温带气旋活动频繁,None,,,13 14,,此 次 该 地区 长 时间 无 有效 降水 的 主要 原因 是 温带 气旋 活动 频繁,此 次 该 地区 长 时间 无 有效 降水 的 主要 原因 是 温带 气旋 活动 频繁,DT M DT NN JJ NN VE JJ NN DEG JJ NN VC term term NN VA,,因果_0（温带气旋活动频繁，此次该地区长时间无有效降水）,因果_0（温带气旋活动频繁，此次该地区长时间无有效降水）,0_10-11-12,0_10-11-12,因果,因果,,,此 次 该 地区 长 时间 无 有效 降水 的 主要 原因 是 温带 气旋 活动 频繁,此 次 该 地区 长 时间 无 有效 降水 的 主要 原因 是 温带 气旋 活动 频繁,DT M DT NN JJ NN VE JJ NN DEG JJ NN VC term term NN VA,( (IP (NP (DP (DT 此) (CLP (M 次))) (CP (IP (NP (NP (DP (DT 该)) (NP (NN 地区))) (ADJP (JJ 长)) (NP (NN 时间))) (VP (VE 无) (NP (ADJP (JJ 有效)) (NP (NN 降水))))) (DEG 的)) (ADJP (JJ 主要)) (NP (NN 原因))) (VP (VC 是) (IP (NP (NN 温带) (NN 气旋) (NN 活动)) (VP (VA 频繁))))) )
15-C,此次该地区长时间无有效降水的主要原因是	地势平坦，气流难以抬升,y,,,,,此 次 该 地区 长 时间 无 有效 降水 的 主要 原因 是 地势 平坦 ， 气流 难以 抬升,此 次 该 地区 长 时间 无 有效 降水 的 主要 原因 是 地势 平坦 ， 气流 难以 抬升,DT M DT NN JJ NN VE JJ NN DEG JJ NN VC NN VA PU NN AD VV,,因果_0（地势平坦气流难以抬升，此次该地区长时间无有效降水）,因果_0（地势平坦气流难以抬升，此次该地区长时间无有效降水）,0_10-11-12,0_10-11-12,因果,因果,,,此 次 该 地区 长 时间 无 有效 降水 的 主要 原因 是 地势 平坦 ， 气流 难以 抬升,此 次 该 地区 长 时间 无 有效 降水 的 主要 原因 是 地势 平坦 ， 气流 难以 抬升,DT M DT NN JJ NN VE JJ NN DEG JJ NN VC NN NN PU NN AD VV,( (IP (NP (DP (DT 此) (CLP (M 次))) (CP (IP (NP (NP (DP (DT 该)) (NP (NN 地区))) (ADJP (JJ 长)) (NP (NN 时间))) (VP (VE 无) (NP (ADJP (JJ 有效)) (NP (NN 降水))))) (DEG 的)) (ADJP (JJ 主要)) (NP (NN 原因))) (VP (VC 是) (IP (IP (NP (NN 地势)) (VP (VA 平坦))) (PU ，) (IP (NP (NN 气流)) (VP (ADVP (AD 难以)) (VP (VV 抬升))))))) )
15-C-0,此次该地区长时间无有效降水的主要原因是	地势平坦,ed-ori,,,,,此 次 该 地区 长 时间 无 有效 降水 的 主要 原因 是 地势 平坦,此 次 该 地区 长 时间 无 有效 降水 的 主要 原因 是 地势 平坦,DT M DT NN JJ NN VE JJ NN DEG JJ NN VC NN VA,,因果_0（地势平坦，此次该地区长时间无有效降水）,因果_0（地势平坦，此次该地区长时间无有效降水）,0_10-11-12,0_10-11-12,因果,因果,,,此 次 该 地区 长 时间 无 有效 降水 的 主要 原因 是 地势 平坦,此 次 该 地区 长 时间 无 有效 降水 的 主要 原因 是 地势 平坦,DT M DT NN JJ NN VE JJ NN DEG JJ NN VC NN VA,( (IP (NP (DP (DT 此) (CLP (M 次))) (CP (IP (NP (NP (DP (DT 该)) (NP (NN 地区))) (ADJP (JJ 长)) (NP (NN 时间))) (VP (VE 无) (NP (ADJP (JJ 有效)) (NP (NN 降水))))) (DEG 的)) (ADJP (JJ 主要)) (NP (NN 原因))) (VP (VC 是) (IP (NP (NN 地势)) (VP (VA 平坦))))) )
15-C-1,此次该地区长时间无有效降水的主要原因是	气流难以抬升,ed-ori,,,,,此 次 该 地区 长 时间 无 有效 降水 的 主要 原因 是 气流 难以 抬升,此 次 该 地区 长 时间 无 有效 降水 的 主要 原因 是 气流 难以 抬升,DT M DT NN JJ NN VE JJ NN DEG JJ NN VC NN AD VV,,因果_0（气流难以抬升，此次该地区长时间无有效降水）,因果_0（气流难以抬升，此次该地区长时间无有效降水）,0_10-11-12,0_10-11-12,因果,因果,,,此 次 该 地区 长 时间 无 有效 降水 的 主要 原因 是 气流 难以 抬升,此 次 该 地区 长 时间 无 有效 降水 的 主要 原因 是 气流 难以 抬升,DT M DT NN JJ NN VE JJ NN DEG JJ NN VC NN AD VV,( (IP (NP (DP (DT 此) (CLP (M 次))) (CP (IP (NP (NP (DP (DT 该)) (NP (NN 地区))) (ADJP (JJ 长)) (NP (NN 时间))) (VP (VE 无) (NP (ADJP (JJ 有效)) (NP (NN 降水))))) (DEG 的)) (ADJP (JJ 主要)) (NP (NN 原因))) (VP (VC 是) (IP (NP (NN 气流)) (VP (ADVP (AD 难以)) (VP (VV 抬升)))))) )
15-D,此次该地区长时间无有效降水的主要原因是	暖湿气流弱，空气水汽含量少,y,,,,,此 次 该 地区 长 时间 无 有效 降水 的 主要 原因 是 暖湿 气流 弱 ， 空气 水汽 含量 少,此 次 该 地区 长 时间 无 有效 降水 的 主要 原因 是 暖湿 气流 弱 ， 空气 水汽 含量 少,DT M DT NN JJ NN VE JJ NN DEG JJ NN VC NN NN VA PU NN NN NN VA,,因果_0（暖湿气流弱空气水汽含量少，此次该地区长时间无有效降水）,因果_0（暖湿气流弱空气水汽含量少，此次该地区长时间无有效降水）,0_10-11-12,0_10-11-12,因果,因果,,,此 次 该 地区 长 时间 无 有效 降水 的 主要 原因 是 暖湿 气流 弱 ， 空气 水汽 含量 少,此 次 该 地区 长 时间 无 有效 降水 的 主要 原因 是 暖湿 气流 弱 ， 空气 水汽 含量 少,DT M DT NN JJ NN VE JJ NN DEG JJ NN VC NN NN VA PU NN NN NN VA,( (IP (NP (DP (DT 此) (CLP (M 次))) (CP (IP (NP (NP (DP (DT 该)) (NP (NN 地区))) (ADJP (JJ 长)) (NP (NN 时间))) (VP (VE 无) (NP (ADJP (JJ 有效)) (NP (NN 降水))))) (DEG 的)) (ADJP (JJ 主要)) (NP (NN 原因))) (VP (VC 是) (IP (IP (NP (NN 暖湿) (NN 气流)) (VP (VA 弱))) (PU ，) (IP (NP (NN 空气) (NN 水汽) (NN 含量)) (VP (VA 少)))))) )
15-D-0,此次该地区长时间无有效降水的主要原因是	暖湿气流弱,ed-ori,,,,,此 次 该 地区 长 时间 无 有效 降水 的 主要 原因 是 暖湿 气流 弱,此 次 该 地区 长 时间 无 有效 降水 的 主要 原因 是 暖湿 气流 弱,DT M DT NN JJ NN VE JJ NN DEG JJ NN VC NN NN VA,,因果_0（暖湿气流弱，此次该地区长时间无有效降水）,因果_0（暖湿气流弱，此次该地区长时间无有效降水）,0_10-11-12,0_10-11-12,因果,因果,,,此 次 该 地区 长 时间 无 有效 降水 的 主要 原因 是 暖湿 气流 弱,此 次 该 地区 长 时间 无 有效 降水 的 主要 原因 是 暖湿 气流 弱,DT M DT NN JJ NN VE JJ NN DEG JJ NN VC NN NN VA,( (IP (NP (CP (IP (NP (NP (DP (DT 此) (CLP (M 次))) (DP (DT 该)) (NP (NN 地区))) (ADJP (JJ 长)) (NP (NN 时间))) (VP (VE 无) (NP (ADJP (JJ 有效)) (NP (NN 降水))))) (DEG 的)) (ADJP (JJ 主要)) (NP (NN 原因))) (VP (VC 是) (IP (NP (NN 暖湿) (NN 气流)) (VP (VA 弱))))) )
15-D-1,此次该地区长时间无有效降水的主要原因是	空气水汽含量少,ed-ori,,,,,此 次 该 地区 长 时间 无 有效 降水 的 主要 原因 是 空气 水汽 含量 少,此 次 该 地区 长 时间 无 有效 降水 的 主要 原因 是 空气 水汽 含量 少,DT M DT NN JJ NN VE JJ NN DEG JJ NN VC NN NN NN VA,,因果_0（空气水汽含量少，此次该地区长时间无有效降水）,因果_0（空气水汽含量少，此次该地区长时间无有效降水）,0_10-11-12,0_10-11-12,因果,因果,,,此 次 该 地区 长 时间 无 有效 降水 的 主要 原因 是 空气 水汽 含量 少,此 次 该 地区 长 时间 无 有效 降水 的 主要 原因 是 空气 水汽 含量 少,DT M DT NN JJ NN VE JJ NN DEG JJ NN VC NN NN NN VA,( (IP (NP (DP (DT 此) (CLP (M 次))) (CP (IP (NP (NP (DP (DT 该)) (NP (NN 地区))) (ADJP (JJ 长)) (NP (NN 时间))) (VP (VE 无) (NP (ADJP (JJ 有效)) (NP (NN 降水))))) (DEG 的)) (ADJP (JJ 主要)) (NP (NN 原因))) (VP (VC 是) (IP (NP (NN 空气) (NN 水汽) (NN 含量)) (VP (VA 少))))) )
16-A,持续的干旱，对该地区地理环境的影响是	土壤含水量降低,None,,,,,持续 的 干旱 ， 对 该 地区 地理 环境 的 影响 是 土壤 含水量 降低,持续 的 干旱 ， 对 该 地区 地理 环境 的 影响 是 土壤 含水量 降低,VV DEC NN PU P DT NN NN NN DEG NN VC NN NN VV,,影响_0（持续的干旱，该地区地理环境，土壤含水量降低）,影响_0（持续的干旱，该地区地理环境，趋势_1（土壤含水量，#，#，降低））,0_9-10-11,0_9-10-11 1_14,影响,影响 趋势,,,持续 的 干旱 ， 对 该 地区 地理 环境 的 影响 是 土壤 含水量 降低,持续 的 干旱 ， 对 该 地区 地理 环境 的 影响 是 土壤 含水量 降低,VV DEC NN PU P DT NN NN NN DEG NN VC NN NN VV,( (IP (IP (NP (CP (IP (VP (VV 持续))) (DEC 的)) (NP (NN 干旱))) (PU ，) (VP (PP (P 对) (NP (DNP (NP (NP (DP (DT 该)) (NP (NN 地区))) (NP (NN 地理) (NN 环境))) (DEG 的)) (NP (NN 影响)))) (VP (VC 是) (NP (NN 土壤))))) (IP (NP (NN 含水量)) (VP (VV 降低)))) )
16-B,持续的干旱，对该地区地理环境的影响是	林木落叶期推迟,None,,,,,持续 的 干旱 ， 对 该 地区 地理 环境 的 影响 是 林木 落叶期 推迟,持续 的 干旱 ， 对 该 地区 地理 环境 的 影响 是 林木 落叶期 推迟,VV DEC NN PU P DT NN NN NN DEG NN VC NN NN VV,,影响_0（持续的干旱，该地区地理环境，林木落叶期推迟）,影响_0（持续的干旱，该地区地理环境，趋势_1（林木落叶期，#，#，推迟））,0_9-10-11,0_9-10-11 1_14,影响,影响 趋势,,,持续 的 干旱 ， 对 该 地区 地理 环境 的 影响 是 林木 落叶 期 推迟,持续 的 干旱 ， 对 该 地区 地理 环境 的 影响 是 林木 落叶 期 推迟,VV DEC NN PU P DT NN NN NN DEG NN VC NR VV NN VV,( (IP (NP (CP (IP (VP (VV 持续))) (DEC 的)) (NP (NN 干旱))) (PU ，) (VP (PP (P 对) (NP (DNP (NP (NP (DP (DT 该)) (NP (NN 地区))) (NP (NN 地理) (NN 环境))) (DEG 的)) (NP (NN 影响)))) (VP (VC 是) (IP (NP (NN 林木) (NN 落叶期)) (VP (VV 推迟)))))) )
16-C,持续的干旱，对该地区地理环境的影响是	来年沙尘暴减弱,None,,,,,持续 的 干旱 ， 对 该 地区 地理 环境 的 影响 是 来年 沙尘暴 减弱,持续 的 干旱 ， 对 该 地区 地理 环境 的 影响 是 来年 沙尘暴 减弱,VV DEC NN PU P DT NN NN NN DEG NN VC NT NR VV,,影响_0（持续的干旱，该地区地理环境，来年沙尘暴减弱）,影响_0（持续的干旱，该地区地理环境，趋势_1（来年沙尘暴，#，#，减弱））,0_9-10-11,0_9-10-11 1_14,影响,影响 趋势,,,持续 的 干旱 ， 对 该 地区 地理 环境 的 影响 是 来年 沙尘暴 减弱,持续 的 干旱 ， 对 该 地区 地理 环境 的 影响 是 来年 沙尘暴 减弱,VV DEC NN PU P DT NN NN NN DEG NN VC VV NR VV,( (IP (NP (CP (IP (VP (VV 持续))) (DEC 的)) (NP (NN 干旱))) (PU ，) (NP (DNP (PP (P 对) (NP (NP (DP (DT 该)) (NP (NN 地区))) (NP (NN 地理) (NN 环境)))) (DEG 的)) (NP (NN 影响))) (VP (VC 是) (IP (NP (NT 来年)) (NP (NR 沙尘暴)) (VP (VV 减弱))))) )
16-D,持续的干旱，对该地区地理环境的影响是	河流结冰期延长,None,,,13,,持续 的 干旱 ， 对 该 地区 地理 环境 的 影响 是 河流 结冰期 延长,持续 的 干旱 ， 对 该 地区 地理 环境 的 影响 是 河流 结冰期 延长,VV DEC NN PU P DT NN NN NN DEG NN VC NN term VV,,影响_0（持续的干旱，该地区地理环境，河流结冰期延长）,影响_0（持续的干旱，该地区地理环境，趋势_1（河流结冰期，#，#，延长））,0_9-10-11,0_9-10-11 1_14,影响,影响 趋势,,,持续 的 干旱 ， 对 该 地区 地理 环境 的 影响 是 河流 结冰期 延长,持续 的 干旱 ， 对 该 地区 地理 环境 的 影响 是 河流 结冰期 延长,VV DEC NN PU P DT NN NN NN DEG NN VC NN term VV,( (IP (NP (CP (IP (VP (VV 持续))) (DEC 的)) (NP (NN 干旱))) (PU ，) (NP (DNP (PP (P 对) (NP (NP (DP (DT 该)) (NP (NN 地区))) (NP (NN 地理) (NN 环境)))) (DEG 的)) (NP (NN 影响))) (VP (VC 是) (IP (NP (NN 河流) (NN 结冰期)) (VP (VV 延长))))) )
17-A,为减轻此类现象对该区域可持续发展的影响，应采取的合理措施是	大量开采地下水，增加城市用水量,y,,,,,为 减轻 此类 现象 对 该 区域 可 持续 发展 的 影响 ， 应 采取 的 合理 措施 是 大量 开采 地下水 ， 增加 城市 用水量,为 减轻 此类 现象 对 该 区域 可 持续 发展 的 影响 ， 应 采取 的 合理 措施 是 大量 开采 地下水 ， 增加 城市 用水量,P VV NN NN P DT NN VV VV VV DEC NN PU VV VV DEC JJ NN VC AD VV NN PU VV NN NN,,措施_0（此类现象对该区域可持续发展的影响，大量开采地下水增加城市用水量）,措施_0（此类现象对该区域可持续发展的影响，大量开采地下水增加城市用水量）,0_0-1-13-14-15-16-17-18,0_0-1-13-14-15-16-17-18,措施,措施,,,为 减轻 此类 现象 对 该 区域 可 持续 发展 的 影响 ， 应 采取 的 合理 措施 是 大量 开采 地下水 ， 增加 城市 用 水量,为 减轻 此类 现象 对 该 区域 可 持续 发展 的 影响 ， 应 采取 的 合理 措施 是 大量 开采 地下水 ， 增加 城市 用 水量,P VV NN NN P DT NN VV VV VV DEC NN PU VV VV DEC JJ NN VC AD VV NN PU VV NN VV NN,( (IP (PP (P 为) (IP (VP (VP (VV 减轻) (NP (NN 此类) (NN 现象))) (VP (PP (P 对) (NP (DP (DT 该)) (NP (NN 区域)))) (VP (VV 可) (NP (CP (IP (VP (VV 持续) (VP (VV 发展)))) (DEC 的)) (NP (NN 影响)))))))) (PU ，) (NP (CP (IP (VP (VV 应) (VP (VV 采取)))) (DEC 的)) (ADJP (JJ 合理)) (NP (NN 措施))) (VP (VC 是) (VP (VP (ADVP (AD 大量)) (VP (VV 开采) (NP (NN 地下水)))) (PU ，) (VP (VV 增加) (NP (NN 城市) (NN 用水量)))))) )
17-A-0,为减轻此类现象对该区域可持续发展的影响，应采取的合理措施是	大量开采地下水,ed-ori,,,,,为 减轻 此类 现象 对 该 区域 可 持续 发展 的 影响 ， 应 采取 的 合理 措施 是 大量 开采 地下水,为 减轻 此类 现象 对 该 区域 可 持续 发展 的 影响 ， 应 采取 的 合理 措施 是 大量 开采 地下水,P VV NN NN P DT NN VV VV VV DEC NN PU VV VV DEC JJ NN VC AD VV NN,,措施_0（此类现象对该区域可持续发展的影响，大量开采地下水）,措施_0（此类现象对该区域可持续发展的影响，大量开采地下水）,0_0-1-13-14-15-16-17-18,0_0-1-13-14-15-16-17-18,措施,措施,,,为 减轻 此类 现象 对 该 区域 可 持续 发展 的 影响 ， 应 采取 的 合理 措施 是 大量 开采 地下 水,为 减轻 此类 现象 对 该 区域 可 持续 发展 的 影响 ， 应 采取 的 合理 措施 是 大量 开采 地下 水,P VV NN NN P DT NN VV VV VV DEC NN PU VV VV DEC JJ NN VC AD VV VV NN,( (IP (PP (P 为) (IP (VP (VP (VV 减轻) (NP (NN 此类) (NN 现象))) (VP (PP (P 对) (NP (DP (DT 该)) (NP (NN 区域)))) (VP (VV 可) (NP (CP (IP (VP (VV 持续) (VP (VV 发展)))) (DEC 的)) (NP (NN 影响)))))))) (PU ，) (NP (CP (IP (VP (VV 应) (VP (VV 采取)))) (DEC 的)) (ADJP (JJ 合理)) (NP (NN 措施))) (VP (VC 是) (VP (ADVP (AD 大量)) (VP (VV 开采) (NP (NN 地下水)))))) )
17-A-1,为减轻此类现象对该区域可持续发展的影响，应采取的合理措施是	增加城市用水量,ed-ori,,,,,为 减轻 此类 现象 对 该 区域 可 持续 发展 的 影响 ， 应 采取 的 合理 措施 是 增加 城市 用水量,为 减轻 此类 现象 对 该 区域 可 持续 发展 的 影响 ， 应 采取 的 合理 措施 是 增加 城市 用水量,P VV NN NN P DT NN VV VV VV DEC NN PU VV VV DEC JJ NN VC VV NN NN,,措施_0（此类现象对该区域可持续发展的影响，增加城市用水量）,措施_0（此类现象对该区域可持续发展的影响，增加城市用水量）,0_0-1-13-14-15-16-17-18,0_0-1-13-14-15-16-17-18,措施,措施,,,为 减轻 此类 现象 对 该 区域 可 持续 发展 的 影响 ， 应 采取 的 合理 措施 是 增加 城市 用 水量,为 减轻 此类 现象 对 该 区域 可 持续 发展 的 影响 ， 应 采取 的 合理 措施 是 增加 城市 用 水量,P VV NN NN P DT NN VV VV VV DEC NN PU VV VV DEC JJ NN VC VV NN VV NN,( (IP (PP (P 为) (IP (VP (VP (VV 减轻) (NP (NN 此类) (NN 现象))) (VP (PP (P 对) (NP (DP (DT 该)) (NP (NN 区域)))) (VP (VV 可) (NP (CP (IP (VP (VV 持续) (VP (VV 发展)))) (DEC 的)) (NP (NN 影响)))))))) (PU ，) (NP (CP (IP (VP (VV 应) (VP (VV 采取)))) (DEC 的)) (ADJP (JJ 合理)) (NP (NN 措施))) (VP (VC 是) (IP (VP (VV 增加) (NP (NN 城市) (NN 用水量)))))) )
17-B,为减轻此类现象对该区域可持续发展的影响，应采取的合理措施是	发展滴灌、喷灌，节约农业用水,y,,,,,为 减轻 此类 现象 对 该 区域 可 持续 发展 的 影响 ， 应 采取 的 合理 措施 是 发展 滴灌 、 喷灌 ， 节约 农业 用水,为 减轻 此类 现象 对 该 区域 可 持续 发展 的 影响 ， 应 采取 的 合理 措施 是 发展 滴灌 、 喷灌 ， 节约 农业 用水,P VV NN NN P DT NN VV VV VV DEC NN PU VV VV DEC JJ NN VC VV NN PU NN PU VV NN NN,,措施_0（此类现象对该区域可持续发展的影响，发展滴灌喷灌节约农业用水）,措施_0（此类现象对该区域可持续发展的影响，发展滴灌喷灌节约农业用水）,0_0-1-13-14-15-16-17-18,0_0-1-13-14-15-16-17-18,措施,措施,,,为 减轻 此类 现象 对 该 区域 可 持续 发展 的 影响 ， 应 采取 的 合理 措施 是 发展 滴灌 、 喷灌 ， 节约 农业 用水,为 减轻 此类 现象 对 该 区域 可 持续 发展 的 影响 ， 应 采取 的 合理 措施 是 发展 滴灌 、 喷灌 ， 节约 农业 用水,P VV NN NN P DT NN VV VV VV DEC NN PU VV VV DEC JJ NN VC VV NN PU NN PU VV NN NN,( (IP (PP (P 为) (IP (VP (VP (VV 减轻) (NP (NN 此类) (NN 现象))) (VP (PP (P 对) (NP (DP (DT 该)) (NP (NN 区域)))) (VP (VV 可) (NP (CP (IP (VP (VV 持续) (VP (VV 发展)))) (DEC 的)) (NP (NN 影响)))))))) (PU ，) (NP (CP (IP (VP (VV 应) (VP (VV 采取)))) (DEC 的)) (ADJP (JJ 合理)) (NP (NN 措施))) (VP (VC 是) (VP (VP (VV 发展) (NP (NN 滴灌) (PU 、) (NN 喷灌))) (PU ，) (VP (VV 节约) (NP (NN 农业) (NN 用水)))))) )
