编号,文本,拆分信息,时间,地点,术语,数量词,（粗粒度）分词,（细粒度）分词,词性,成分分析,简化模板,完整模板,简化模板线索词,完整模板线索词,简化模板类型,完整模板类型,（auto）时间,（auto）地点,（auto粗粒度）分词,（auto细粒度）分词,（auto）词性,（auto）成分分析
22-B,图中城市地域扩展的方向及其影响因素是	东西扩展——铁路线,None,,,,,图 中 城市 地域 扩展 的 方向 及 其 影响 因素 是 东西 扩展 — — 铁路 线,图 中 城市 地域 扩展 的 方向 及 其 影响 因素 是 东西 扩展 — — 铁路 线,NN LC NN NN NN DEG NN CC PN NN NN VC NN NN PU PU NN NN,,,,,,,,,,图 中 城市 地域 扩展 的 方向 及 其 影响 因素 是 东西 扩展 — — 铁路 线,图 中 城市 地域 扩展 的 方向 及 其 影响 因素 是 东西 扩展 — — 铁路 线,NN LC NN NN NN DEG NN CC PN NN NN VC NN NN PU PU NN NN,( (IP (NP (NP (LCP (NP (NN 图)) (LC 中)) (DNP (NP (NP (NN 城市) (NN 地域)) (NP (NN 扩展))) (DEG 的)) (NP (NN 方向))) (CC 及) (NP (NP (NP (PN 其)) (NP (NN 影响))) (NP (NN 因素)))) (VP (VC 是) (NP (NN 东西) (NN 扩展) (PU —) (PU —) (NN 铁路) (NN 线)))) )
22-C,图中城市地域扩展的方向及其影响因素是	向南扩展——京杭运河,None,,17,,,图 中 城市 地域 扩展 的 方向 及 其 影响 因素 是 向 南 扩展 — — 京杭运河,图 中 城市 地域 扩展 的 方向 及 其 影响 因素 是 向 南 扩展 — — 京杭 运河,NN LC NN NN NN DEG NN CC PN NN NN VC P NN NN PU PU loc,,,,,,,,,,图 中 城市 地域 扩展 的 方向 及 其 影响 因素 是 向 南 扩展 — — 京杭 运河,图 中 城市 地域 扩展 的 方向 及 其 影响 因素 是 向 南 扩展 — — 京杭 运河,NN LC NN NN NN DEG NN CC PN NN NN VC P NN VV PU PU loc,( (IP (NP (NP (LCP (NP (NN 图)) (LC 中)) (DNP (NP (NP (NN 城市) (NN 地域)) (NP (NN 扩展))) (DEG 的)) (NP (NN 方向))) (CC 及) (NP (NP (NP (PN 其)) (NP (NN 影响))) (NP (NN 因素)))) (VP (VC 是) (NP (PP (P 向) (NP (NN 南))) (NP (NN 扩展) (PU —) (PU —) (NR 京杭运河))))) )
22-D,图中城市地域扩展的方向及其影响因素是	向东扩展——绕城公路,None,,,,,图 中 城市 地域 扩展 的 方向 及 其 影响 因素 是 向 东 扩展 — — 绕城 公路,图 中 城市 地域 扩展 的 方向 及 其 影响 因素 是 向 东 扩展 — — 绕城 公路,NN LC NN NN NN DEG NN CC PN NN NN VC P NN NN PU PU NN NN,,,,,,,,,,图 中 城市 地域 扩展 的 方向 及 其 影响 因素 是 向东 扩展 — — 绕城 公路,图 中 城市 地域 扩展 的 方向 及 其 影响 因素 是 向东 扩展 — — 绕城 公路,NN LC NN NN NN DEG NN CC PN NN NN VC P NN VV PU PU NR NN,( (IP (NP (NP (DNP (NP (NP (LCP (NP (NN 图)) (LC 中)) (NP (NN 城市))) (NP (NN 地域) (NN 扩展))) (DEG 的)) (NP (NN 方向))) (CC 及) (NP (NP (NP (PN 其)) (NP (NN 影响))) (NP (NN 因素)))) (VP (VC 是) (NP (NP (PP (P 向) (NP (NN 东))) (NP (NN 扩展))) (PU —) (PRN (PU —) (NP (NN 绕城) (NN 公路)))))) )
23-A,沿古“丝绸之路”旅游应注意的安全问题是	防风沙、日晒,None,,,3 13 15,,沿 古 “ 丝绸之路 ” 旅游 应 注意 的 安全 问题 是 防 风沙 、 日晒,沿 古 “ 丝绸 之 路 ” 旅游 应 注意 的 安全 问题 是 防 风沙 、 日晒,P JJ PU term PU VV VV VV DEC NN NN VC VV term PU term,,,,,,,,,,沿古 “ 丝绸之路 ” 旅游 应 注意 的 安全 问题 是 防 风沙 、 日晒,沿古 “ 丝绸之路 ” 旅游 应 注意 的 安全 问题 是 防 风沙 、 日晒,AD PU term PU NN VV VV DEC NN NN VC VV term PU term,( (IP (NP (CP (IP (VP (VP (PP (P 沿) (NP (ADJP (JJ 古)) (NP (PU “) (NN 丝绸之路) (PU ”)))) (VP (VV 旅游))) (VP (VV 应) (VP (VV 注意))))) (DEC 的)) (NP (NN 安全) (NN 问题))) (VP (VC 是) (UCP (IP (VP (VV 防) (NP (NN 风沙)))) (PU 、) (NP (NN 日晒))))) )
23-B,沿古“丝绸之路”旅游应注意的安全问题是	防暴雨、洪涝,None,,,3 13 15,,沿 古 “ 丝绸之路 ” 旅游 应 注意 的 安全 问题 是 防 暴雨 、 洪涝,沿 古 “ 丝绸 之 路 ” 旅游 应 注意 的 安全 问题 是 防 暴雨 、 洪涝,P JJ PU term PU VV VV VV DEC NN NN VC VV term PU term,,,,,,,,,,沿古 “ 丝绸之路 ” 旅游 应 注意 的 安全 问题 是 防 暴雨 、 洪涝,沿古 “ 丝绸之路 ” 旅游 应 注意 的 安全 问题 是 防 暴雨 、 洪涝,AD PU term PU NN VV VV DEC NN NN VC VV term PU term,( (IP (NP (CP (IP (VP (VP (PP (P 沿) (NP (ADJP (JJ 古)) (NP (PU “) (NN 丝绸之路) (PU ”)))) (VP (VV 旅游))) (VP (VV 应) (VP (VV 注意))))) (DEC 的)) (NP (NN 安全) (NN 问题))) (VP (VC 是) (UCP (IP (VP (VV 防) (NP (NN 暴雨)))) (PU 、) (NP (NN 洪涝))))) )
23-C,沿古“丝绸之路”旅游应注意的安全问题是	防地震、滑坡,None,,,3 13 15,,沿 古 “ 丝绸之路 ” 旅游 应 注意 的 安全 问题 是 防 地震 、 滑坡,沿 古 “ 丝绸 之 路 ” 旅游 应 注意 的 安全 问题 是 防 地震 、 滑坡,P JJ PU term PU VV VV VV DEC NN NN VC VV term PU term,,,,,,,,,,沿古 “ 丝绸之路 ” 旅游 应 注意 的 安全 问题 是 防 地震 、 滑坡,沿古 “ 丝绸之路 ” 旅游 应 注意 的 安全 问题 是 防 地震 、 滑坡,AD PU term PU NN VV VV DEC NN NN VC VV term PU term,( (IP (NP (CP (IP (VP (VP (PP (P 沿) (NP (ADJP (JJ 古)) (NP (PU “) (NN 丝绸之路) (PU ”)))) (VP (VV 旅游))) (VP (VV 应) (VP (VV 注意))))) (DEC 的)) (NP (NN 安全) (NN 问题))) (VP (VC 是) (UCP (IP (VP (VV 防) (NP (NN 地震)))) (PU 、) (NP (NN 滑坡))))) )
23-D,沿古“丝绸之路”旅游应注意的安全问题是	防台风、海啸,None,,,3 13 15,,沿 古 “ 丝绸之路 ” 旅游 应 注意 的 安全 问题 是 防 台风 、 海啸,沿 古 “ 丝绸 之 路 ” 旅游 应 注意 的 安全 问题 是 防 台风 、 海啸,P JJ PU term PU VV VV VV DEC NN NN VC VV term PU term,,,,,,,,,,沿古 “ 丝绸之路 ” 旅游 应 注意 的 安全 问题 是 防 台风 、 海啸,沿古 “ 丝绸之路 ” 旅游 应 注意 的 安全 问题 是 防 台风 、 海啸,AD PU term PU NN VV VV DEC NN NN VC VV term PU term,( (IP (NP (CP (IP (VP (VP (PP (P 沿) (NP (ADJP (JJ 古)) (NP (PU “) (NN 丝绸之路) (PU ”)))) (VP (VV 旅游))) (VP (VV 应) (VP (VV 注意))))) (DEC 的)) (NP (NN 安全) (NN 问题))) (VP (VC 是) (UCP (IP (VP (VV 防) (NP (NN 台风)))) (PU 、) (NP (NN 海啸))))) )
24-A,古“丝绸之路”国内沿线旅游开发的不利条件是	气候终年高温少雨,None,,,2 12,,古 “ 丝绸之路 ” 国内 沿线 旅游 开发 的 不利 条件 是 气候 终年 高温 少雨,古 “ 丝绸 之 路 ” 国内 沿线 旅游 开发 的 不利 条件 是 气候 终年 高温 少雨,JJ PU term PU NN NN NN NN DEG JJ NN VC term AD VA VA,,,,,,,,,,古 “ 丝绸之路 ” 国内 沿线 旅游 开发 的 不利 条件 是 气候 终年 高温 少雨,古 “ 丝绸之路 ” 国内 沿线 旅游 开发 的 不利 条件 是 气候 终年 高温 少雨,JJ PU term PU NN NN NN VV DEC JJ NN VC term AD VV NN,( (IP (NP (DNP (NP (ADJP (JJ 古)) (NP (PU “) (NN 丝绸之路) (PU ”)) (NP (NN 国内) (NN 沿线) (NN 旅游) (NN 开发))) (DEG 的)) (ADJP (JJ 不利)) (NP (NN 条件))) (VP (VC 是) (IP (NP (NN 气候)) (VP (ADVP (AD 终年)) (VP (VCD (VA 高温) (VA 少雨))))))) )
24-B,古“丝绸之路”国内沿线旅游开发的不利条件是	景点分布集中,None,,,2,,古 “ 丝绸之路 ” 国内 沿线 旅游 开发 的 不利 条件 是 景点 分布 集中,古 “ 丝绸 之 路 ” 国内 沿线 旅游 开发 的 不利 条件 是 景点 分布 集中,JJ PU term PU NN NN NN NN DEG JJ NN VC NN VV VA,,,,,,,,,,古 “ 丝绸之路 ” 国内 沿线 旅游 开发 的 不利 条件 是 景点 分布 集中,古 “ 丝绸之路 ” 国内 沿线 旅游 开发 的 不利 条件 是 景点 分布 集中,JJ PU term PU NN NN NN VV DEC JJ NN VC NN VV VV,( (IP (NP (DNP (NP (ADJP (JJ 古)) (NP (PU “) (NN 丝绸之路) (PU ”)) (NP (NN 国内) (NN 沿线) (NN 旅游) (NN 开发))) (DEG 的)) (ADJP (JJ 不利)) (NP (NN 条件))) (VP (VC 是) (IP (NP (NN 景点)) (VP (VP (VV 分布)) (VP (VA 集中)))))) )
24-C,古“丝绸之路”国内沿线旅游开发的不利条件是	旅游资源类型单一,None,,,2,,古 “ 丝绸之路 ” 国内 沿线 旅游 开发 的 不利 条件 是 旅游 资源 类型 单一,古 “ 丝绸 之 路 ” 国内 沿线 旅游 开发 的 不利 条件 是 旅游 资源 类型 单一,JJ PU term PU NN NN NN NN DEG JJ NN VC NN NN NN VA,,,,,,,,,,古 “ 丝绸之路 ” 国内 沿线 旅游 开发 的 不利 条件 是 旅游 资源 类型 单一,古 “ 丝绸之路 ” 国内 沿线 旅游 开发 的 不利 条件 是 旅游 资源 类型 单一,JJ PU term PU NN NN NN VV DEC JJ NN VC NN NN NN JJ,( (IP (NP (DNP (NP (ADJP (JJ 古)) (NP (PU “) (NN 丝绸之路) (PU ”)) (NP (NN 国内) (NN 沿线) (NN 旅游) (NN 开发))) (DEG 的)) (ADJP (JJ 不利)) (NP (NN 条件))) (VP (VC 是) (IP (NP (NP (NN 旅游) (NN 资源)) (NP (NN 类型))) (VP (VA 单一))))) )
24-D,古“丝绸之路”国内沿线旅游开发的不利条件是	远离客源市场,None,,,2,,古 “ 丝绸之路 ” 国内 沿线 旅游 开发 的 不利 条件 是 远离 客源 市场,古 “ 丝绸 之 路 ” 国内 沿线 旅游 开发 的 不利 条件 是 远离 客源 市场,JJ PU term PU NN NN NN NN DEG JJ NN VC VV NN NN,,,,,,,,,,古 “ 丝绸之路 ” 国内 沿线 旅游 开发 的 不利 条件 是 远离 客源 市场,古 “ 丝绸之路 ” 国内 沿线 旅游 开发 的 不利 条件 是 远离 客源 市场,JJ PU term PU NN NN NN VV DEC JJ NN VC VV NN NN,( (IP (NP (DNP (NP (ADJP (JJ 古)) (NP (PU “) (NN 丝绸之路) (PU ”)) (NP (NN 国内) (NN 沿线) (NN 旅游) (NN 开发))) (DEG 的)) (ADJP (JJ 不利)) (NP (NN 条件))) (VP (VC 是) (VP (VV 远离) (NP (NN 客源) (NN 市场))))) )
25-A,该区域Ⅰ阶段到Ⅲ阶段	河流径流季节变化减小,None,,,,2 5,该 区域 Ⅰ 阶段 到 Ⅲ 阶段 河流 径流 季节 变化 减小,该 区域 Ⅰ 阶段 到 Ⅲ 阶段 河流 径流 季节 变化 减小,DT NN num NN VV num NN NN NN NN NN VV,,,,,,,,,,该 区域 Ⅰ 阶段 到 Ⅲ 阶段 河流 径流 季节 变化 减小,该 区域 Ⅰ 阶段 到 Ⅲ 阶段 河流 径流 季节 变化 减小,DT NN num NN VV num NN NN NN NN NN VV,( (IP (NP (DP (DT 该)) (NP (NN 区域))) (NP (QP (CD Ⅰ)) (NP (NN 阶段))) (VP (VP (VV 到) (NP (NP (QP (CD Ⅲ)) (NP (NN 阶段))) (NP (NN 河流) (NN 径流) (NN 季节)) (NP (NN 变化)))) (VP (VV 减小)))) )
25-B,该区域Ⅰ阶段到Ⅲ阶段	农业生产产值下降,None,,,,2 5,该 区域 Ⅰ 阶段 到 Ⅲ 阶段 农业 生产 产值 下降,该 区域 Ⅰ 阶段 到 Ⅲ 阶段 农业 生产 产值 下降,DT NN num NN VV num NN NN NN NN VV,,,,,,,,,,该 区域 Ⅰ 阶段 到 Ⅲ 阶段 农业 生产 产值 下降,该 区域 Ⅰ 阶段 到 Ⅲ 阶段 农业 生产 产值 下降,DT NN num NN VV num NN NN NN NN VV,( (IP (NP (DP (DT 该)) (NP (NN 区域))) (NP (QP (CD Ⅰ)) (NP (NN 阶段))) (VP (VP (VV 到) (NP (NP (QP (CD Ⅲ)) (NP (NN 阶段))) (NP (NN 农业) (NN 生产) (NN 产值)))) (VP (VV 下降)))) )
25-C,该区域Ⅰ阶段到Ⅲ阶段	出现了城市化现象,None,,,,2 5,该 区域 Ⅰ 阶段 到 Ⅲ 阶段 出现 了 城市化 现象,该 区域 Ⅰ 阶段 到 Ⅲ 阶段 出现 了 城市化 现象,DT NN num NN VV num NN VV AS NN NN,,,,,,,,,,该 区域 Ⅰ 阶段 到 Ⅲ 阶段 出现 了 城市化 现象,该 区域 Ⅰ 阶段 到 Ⅲ 阶段 出现 了 城市化 现象,DT NN num NN VV num NN VV AS NN NN,( (IP (NP (NP (DP (DT 该)) (NP (NN 区域))) (QP (CD Ⅰ)) (NP (NN 阶段))) (VP (VP (VV 到) (NP (QP (CD Ⅲ)) (NP (NN 阶段)))) (VP (VV 出现) (AS 了) (NP (NN 城市化) (NN 现象))))) )
25-D,该区域Ⅰ阶段到Ⅲ阶段	城市人口增加，乡村人口减少,y,,,,2 5,该 区域 Ⅰ 阶段 到 Ⅲ 阶段 城市 人口 增加 ， 乡村 人口 减少,该 区域 Ⅰ 阶段 到 Ⅲ 阶段 城市 人口 增加 ， 乡村 人口 减少,DT NN num NN VV num NN NN NN VV PU NN NN VV,,,,,,,,,,该 区域 Ⅰ 阶段 到 Ⅲ 阶段 城市 人口 增加 ， 乡村 人口 减少,该 区域 Ⅰ 阶段 到 Ⅲ 阶段 城市 人口 增加 ， 乡村 人口 减少,DT NN num NN VV num NN NN NN VV PU NN NN VV,( (IP (NP (DP (DT 该)) (NP (NN 区域))) (NP (QP (CD Ⅰ)) (NP (NN 阶段))) (VP (VV 到) (IP (NP (QP (CD Ⅲ)) (NP (NN 阶段))) (IP (IP (NP (NN 城市) (NN 人口)) (VP (VV 增加))) (PU ，) (IP (NP (NN 乡村) (NN 人口)) (VP (VV 减少))))))) )
25-D-0,该区域Ⅰ阶段到Ⅲ阶段	城市人口增加,ed-ori,,,,2 5,该 区域 Ⅰ 阶段 到 Ⅲ 阶段 城市 人口 增加,该 区域 Ⅰ 阶段 到 Ⅲ 阶段 城市 人口 增加,DT NN num NN VV num NN NN NN VV,,,,,,,,,,该 区域 Ⅰ 阶段 到 Ⅲ 阶段 城市 人口 增加,该 区域 Ⅰ 阶段 到 Ⅲ 阶段 城市 人口 增加,DT NN num NN VV num NN NN NN VV,( (IP (NP (DP (DT 该)) (NP (NN 区域))) (NP (QP (CD Ⅰ)) (NP (NN 阶段))) (VP (VP (VV 到) (NP (NP (QP (CD Ⅲ)) (NP (NN 阶段))) (NP (NN 城市) (NN 人口)))) (VP (VV 增加)))) )
25-D-1,该区域Ⅰ阶段到Ⅲ阶段	乡村人口减少,ed-ori,,,,2 5,该 区域 Ⅰ 阶段 到 Ⅲ 阶段 乡村 人口 减少,该 区域 Ⅰ 阶段 到 Ⅲ 阶段 乡村 人口 减少,DT NN num NN VV num NN NN NN VV,,,,,,,,,,该 区域 Ⅰ 阶段 到 Ⅲ 阶段 乡村 人口 减少,该 区域 Ⅰ 阶段 到 Ⅲ 阶段 乡村 人口 减少,DT NN num NN VV num NN NN NN VV,( (IP (NP (DP (DT 该)) (NP (NN 区域))) (NP (QP (CD Ⅰ)) (NP (NN 阶段))) (VP (VP (VV 到) (NP (NP (QP (CD Ⅲ)) (NP (NN 阶段))) (NP (NN 乡村) (NN 人口)))) (VP (VV 减少)))) )
26-A,影响该地Ⅲ阶段到Ⅳ阶段农业结构变化的主要因素是	政策与市场,None,,,,3 6,影响 该 地 Ⅲ 阶段 到 Ⅳ 阶段 农业 结构 变化 的 主要 因素 是 政策 与 市场,影响 该 地 Ⅲ 阶段 到 Ⅳ 阶段 农业 结构 变化 的 主要 因素 是 政策 与 市场,VV DT NN num NN VV num VV NN NN NN DEG JJ NN VC NN CC NN,,,,,,,,,,影响 该 地 Ⅲ 阶段 到 Ⅳ 阶段 农业 结构 变化 的 主要 因素 是 政策 与 市场,影响 该 地 Ⅲ 阶段 到 Ⅳ 阶段 农业 结构 变化 的 主要 因素 是 政策 与 市场,VV DT NN num NN VV num VV NN NN NN DEG JJ NN VC NN CC NN,( (IP (IP (VP (VV 影响) (NP (DNP (NP (IP (NP (NP (DP (DT 该)) (NP (NN 地))) (QP (CD Ⅲ)) (NP (NN 阶段))) (VP (VP (VV 到) (QP (CD Ⅳ))) (VP (VV 阶段) (NP (NN 农业) (NN 结构))))) (NP (NN 变化))) (DEG 的)) (ADJP (JJ 主要)) (NP (NN 因素))))) (VP (VC 是) (NP (NN 政策) (CC 与) (NN 市场)))) )
26-B,影响该地Ⅲ阶段到Ⅳ阶段农业结构变化的主要因素是	技术与交通,None,,,,3 6,影响 该 地 Ⅲ 阶段 到 Ⅳ 阶段 农业 结构 变化 的 主要 因素 是 技术 与 交通,影响 该 地 Ⅲ 阶段 到 Ⅳ 阶段 农业 结构 变化 的 主要 因素 是 技术 与 交通,VV DT NN num NN VV num VV NN NN NN DEG JJ NN VC NN CC NN,,,,,,,,,,影响 该 地 Ⅲ 阶段 到 Ⅳ 阶段 农业 结构 变化 的 主要 因素 是 技术 与 交通,影响 该 地 Ⅲ 阶段 到 Ⅳ 阶段 农业 结构 变化 的 主要 因素 是 技术 与 交通,VV DT NN num NN VV num VV NN NN NN DEG JJ NN VC NN CC NN,( (IP (IP (VP (VV 影响) (NP (DNP (NP (IP (NP (NP (DP (DT 该)) (NP (NN 地))) (QP (CD Ⅲ)) (NP (NN 阶段))) (VP (VP (VV 到) (QP (CD Ⅳ))) (VP (VV 阶段) (NP (NN 农业) (NN 结构))))) (NP (NN 变化))) (DEG 的)) (ADJP (JJ 主要)) (NP (NN 因素))))) (VP (VC 是) (NP (NN 技术) (CC 与) (NN 交通)))) )
26-C,影响该地Ⅲ阶段到Ⅳ阶段农业结构变化的主要因素是	劳力与地价,None,,,,3 6,影响 该 地 Ⅲ 阶段 到 Ⅳ 阶段 农业 结构 变化 的 主要 因素 是 劳力 与 地价,影响 该 地 Ⅲ 阶段 到 Ⅳ 阶段 农业 结构 变化 的 主要 因素 是 劳力 与 地价,VV DT NN num NN VV num VV NN NN NN DEG JJ NN VC NN CC NN,,,,,,,,,,影响 该 地 Ⅲ 阶段 到 Ⅳ 阶段 农业 结构 变化 的 主要 因素 是 劳力 与 地价,影响 该 地 Ⅲ 阶段 到 Ⅳ 阶段 农业 结构 变化 的 主要 因素 是 劳力 与 地价,VV DT NN num NN VV num VV NN NN NN DEG JJ NN VC NN CC NN,( (IP (IP (VP (VV 影响) (NP (DNP (NP (IP (NP (NP (DP (DT 该)) (NP (NN 地))) (QP (CD Ⅲ)) (NP (NN 阶段))) (VP (VP (VV 到) (QP (CD Ⅳ))) (VP (VV 阶段) (NP (NN 农业) (NN 结构))))) (NP (NN 变化))) (DEG 的)) (ADJP (JJ 主要)) (NP (NN 因素))))) (VP (VC 是) (NP (NN 劳力) (CC 与) (NN 地价)))) )
26-D,影响该地Ⅲ阶段到Ⅳ阶段农业结构变化的主要因素是	气候与水源,None,,,,3 6,影响 该 地 Ⅲ 阶段 到 Ⅳ 阶段 农业 结构 变化 的 主要 因素 是 气候 与 水源,影响 该 地 Ⅲ 阶段 到 Ⅳ 阶段 农业 结构 变化 的 主要 因素 是 气候 与 水源,VV DT NN num NN VV num VV NN NN NN DEG JJ NN VC NN CC NN,,,,,,,,,,影响 该 地 Ⅲ 阶段 到 Ⅳ 阶段 农业 结构 变化 的 主要 因素 是 气候 与 水源,影响 该 地 Ⅲ 阶段 到 Ⅳ 阶段 农业 结构 变化 的 主要 因素 是 气候 与 水源,VV DT NN num NN VV num VV NN NN NN DEG JJ NN VC NN CC NN,( (IP (IP (VP (VV 影响) (NP (DNP (NP (IP (NP (NP (DP (DT 该)) (NP (NN 地))) (QP (CD Ⅲ)) (NP (NN 阶段))) (VP (VP (VV 到) (QP (CD Ⅳ))) (VP (VV 阶段) (NP (NN 农业) (NN 结构))))) (NP (NN 变化))) (DEG 的)) (ADJP (JJ 主要)) (NP (NN 因素))))) (VP (VC 是) (NP (NN 气候) (CC 与) (NN 水源)))) )
27-A,孟加拉国的降水特征是	降水量季节分配不均，6月至9月略多,y,10,0,,,孟加拉国 的 降水 特征 是 降水量 季节 分配 不均 ， 6月至9月 略 多,孟加拉国 的 降水 特征 是 降水量 季节 分配 不均 ， 6月 至 9月 略 多,loc DEG NN NN VC NN NN NN VA PU time AD VA,,,,,,,,10,0,孟加拉国 的 降水 特征 是 降水量 季节 分配 不均 ， 6月至9月 略多,孟加拉国 的 降水 特征 是 降水量 季节 分配 不均 ， 6月 至 9月 略 多,loc DEG NN NN VC NN NN NN AD PU time AD VA,( (IP (NP (DNP (NP (NR 孟加拉国)) (DEG 的)) (NP (NN 降水) (NN 特征))) (VP (VC 是) (IP (NP (NN 降水量)) (IP (IP (NP (NN 季节) (NN 分配)) (VP (VA 不均))) (PU ，) (IP (NP (NT 6月至9月)) (VP (ADVP (AD 略)) (VP (VA 多)))))))) )
27-A-0,孟加拉国的降水特征是	降水量季节分配不均,ed-ori,,0,,,孟加拉国 的 降水 特征 是 降水量 季节 分配 不均,孟加拉国 的 降水 特征 是 降水量 季节 分配 不均,loc DEG NN NN VC NN NN NN VA,,,,,,,,,0,孟加拉国 的 降水 特征 是 降水量 季节 分配 不均,孟加拉国 的 降水 特征 是 降水量 季节 分配 不均,loc DEG NN NN VC NN NN NN VV,( (IP (NP (DNP (NP (NR 孟加拉国)) (DEG 的)) (NP (NN 降水) (NN 特征))) (VP (VC 是) (IP (NP (NN 降水量)) (NP (NN 季节) (NN 分配)) (VP (VA 不均))))) )
27-A-1,孟加拉国的降水特征是	6月至9月略多,ed-ori,5,0,,,孟加拉国 的 降水 特征 是 6月至9月 略 多,孟加拉国 的 降水 特征 是 6月 至 9月 略 多,loc DEG NN NN VC time AD VA,,,,,,,,5,0,孟加拉国 的 降水 特征 是 6月至9月 略多,孟加拉国 的 降水 特征 是 6月 至 9月 略 多,loc DEG NN NN VC time AD VA,( (IP (NP (DNP (NP (NR 孟加拉国)) (DEG 的)) (NP (NN 降水) (NN 特征))) (VP (VC 是) (IP (NP (NT 6月至9月)) (VP (ADVP (AD 略)) (VP (VA 多)))))) )
27-B,孟加拉国的降水特征是	6月至9月为旱季，10月至3月为雨季,y,5 9,0,7 11,,孟加拉国 的 降水 特征 是 6月至9月 为 旱季 ， 10月至3月 为 雨季,孟加拉国 的 降水 特征 是 6月 至 9月 为 旱季 ， 10月 至 3月 为 雨季,loc DEG NN NN VC time VC term PU time VC term,,,,,,,,5 9,0,孟加拉国 的 降水 特征 是 6月至9月 为 旱季 ， 10月至3月 为 雨季,孟加拉国 的 降水 特征 是 6月 至 9月 为 旱季 ， 10月 至 3月 为 雨季,loc DEG NN NN VC time VV term PU time VC term,( (IP (NP (DNP (NP (NR 孟加拉国)) (DEG 的)) (NP (NN 降水) (NN 特征))) (VP (VC 是) (IP (IP (NP (NT 6月至9月)) (VP (VC 为) (NP (NN 旱季)))) (PU ，) (IP (NP (NT 10月至3月)) (VP (VC 为) (NP (NN 雨季))))))) )
27-B-0,孟加拉国的降水特征是	6月至9月为旱季,ed-ori,5,0,7,,孟加拉国 的 降水 特征 是 6月至9月 为 旱季,孟加拉国 的 降水 特征 是 6月 至 9月 为 旱季,loc DEG NN NN VC time VC term,,,,,,,,5,0,孟加拉国 的 降水 特征 是 6月至9月 为 旱季,孟加拉国 的 降水 特征 是 6月 至 9月 为 旱季,loc DEG NN NN VC time VV term,( (IP (NP (DNP (NP (NR 孟加拉国)) (DEG 的)) (NP (NN 降水) (NN 特征))) (VP (VC 是) (IP (NP (NT 6月至9月)) (VP (VC 为) (NP (NN 旱季)))))) )
27-B-1,孟加拉国的降水特征是	10月至3月为雨季,ed-ori,5,0,7,,孟加拉国 的 降水 特征 是 10月至3月 为 雨季,孟加拉国 的 降水 特征 是 10月 至 3月 为 雨季,loc DEG NN NN VC time VC term,,,,,,,,5,0,孟加拉国 的 降水 特征 是 10月至3月 为 雨季,孟加拉国 的 降水 特征 是 10月 至 3月 为 雨季,loc DEG NN NN VC time VC term,( (IP (NP (DNP (NP (NR 孟加拉国)) (DEG 的)) (NP (NN 降水) (NN 特征))) (VP (VC 是) (IP (NP (NT 10月至3月)) (VP (VC 为) (NP (NN 雨季)))))) )
27-C,孟加拉国的降水特征是	达卡两季降水量的差值在1500毫米以上,None,,0,,11,孟加拉国 的 降水 特征 是 达卡 两季 降水量 的 差值 在 1500毫米以上,孟加拉国 的 降水 特征 是 达卡 两季 降水量 的 差值 在 1500 毫米 以上,loc DEG NN NN VC NN NN NN DEG NN P num,,,,,,,,,0,孟加拉国 的 降水 特征 是 达卡 两季 降水量 的 差值 在 1500 毫米 以上,孟加拉国 的 降水 特征 是 达卡 两季 降水量 的 差值 在 1500 毫米 以上,loc DEG NN NN VC VV NN NN DEG NN P num,( (IP (NP (DNP (NP (NR 孟加拉国)) (DEG 的)) (NP (NN 降水) (NN 特征))) (VP (VC 是) (IP (NP (DNP (NP (NN 达卡) (NN 两季) (NN 降水量)) (DEG 的)) (NP (NN 差值))) (VP (PP (P 在) (QP (CD 1500毫米以上))))))) )
27-D,孟加拉国的降水特征是	雨季降水量自西部向东南和东北方向增加,None,,0,,,孟加拉国 的 降水 特征 是 雨季 降水量 自 西部 向 东南 和 东北 方向 增加,孟加拉国 的 降水 特征 是 雨季 降水量 自 西部 向 东南 和 东北 方向 增加,loc DEG NN NN VC NN NN P NN P NN CC NN NN VV,,,,,,,,,0 8,孟加拉国 的 降水 特征 是 雨季 降水量 自 西部 向 东南 和 东北方 向 增加,孟加拉国 的 降水 特征 是 雨季 降水量 自 西部 向 东南 和 东北方 向 增加,loc DEG NN NN VC NN NN P NN P NN CC NN NN VV,( (IP (NP (DNP (NP (NR 孟加拉国)) (DEG 的)) (NP (NN 降水) (NN 特征))) (VP (VC 是) (IP (NP (NN 雨季) (NN 降水量)) (VP (PP (P 自) (NP (NN 西部))) (PP (P 向) (NP (NP (NN 东南) (CC 和) (NN 东北)) (NP (NN 方向)))) (VP (VV 增加)))))) )
